split,stem,tooth_idx,slot,paper_eq1,mask_pca,cej_int_midpoint
train,2,2,1,5.790633055428006,5.744309398809844,5.83850587551688
train,206,0,1,31.664623174813666,32.50416373846061,32.63459296435831
train,206,1,1,56.84567001057099,22.56329813101368,42.40904402939536
train,21,0,1,31.75462991005101,31.96931277847944,31.843612675520987
train,21,1,1,,41.503852443703856,94.52660989329368
train,21,3,1,29.158381057128384,29.152609763207387,29.169224958151084
train,210,0,0,26.660997323215476,28.608708511948866,28.174876934204697
train,210,0,1,23.488615566936627,24.860025314844876,25.302543270359962
train,210,1,1,27.729671361392285,28.210571179353792,25.816070344706933
train,213,1,0,5.802642743862964,5.935523088590379,5.639452652645049
train,213,1,1,2.996701389854315,2.877576585979568,2.4508136325947065
train,213,2,1,18.1569658051465,18.914980486224078,18.72306784140781
train,213,3,1,14.581162182619648,15.333945115508365,15.212389862987031
train,214,0,1,,8.81036474218904,
train,214,1,1,1.1983259825169104,1.496916563840055,2.4138496780506147
train,216,0,1,25.43123173036626,25.86525087525835,25.81883277865977
train,216,1,1,38.27273907685082,38.573611935436574,37.91152099667421
train,216,2,1,64.42149037039673,65.66775502426604,65.59843474615028
train,216,3,1,75.02819149281844,75.22724108625135,75.02819149281841
train,217,0,1,10.412731016924328,10.840662885627388,
train,217,1,1,12.760723671463179,12.64361969609177,12.885401042144034
train,221,0,1,8.907029172158978,9.129208536142968,9.095650579631387
train,221,1,1,24.535936388681247,24.363594755973725,24.490299312198076
train,221,2,1,10.922987226843635,11.592363586634939,11.208593108874156
train,226,1,1,4.775773197622257,5.135548834266461,5.117557588801961
train,226,2,0,0.518306155236886,0.02041040905630813,2.1581766710006622
train,226,2,1,3.7489442204085655,3.7594038295943664,3.8235856157496744
train,226,3,1,4.092649481595015,4.444484767378266,5.44027326267593
train,229,0,1,26.30068495812827,26.33558753266379,24.967574084073366
train,229,2,1,21.024939872201514,21.441401773896004,32.858208826147845
train,23,0,0,38.19179923141064,39.962417949731574,39.823832041627284
train,23,0,1,62.92301874207092,63.184942782858535,63.257122177486
train,23,1,0,58.986651925106045,60.314357401699205,60.417609785282465
train,23,1,1,74.27059389722226,75.27106178997958,75.18341209558965
train,230,2,1,20.81475302997215,21.50370287069524,21.44112005289065
train,230,3,1,3.1618138887157454,3.5573505797160765,4.239955645906478
train,235,0,0,39.40797849150769,41.15146885583537,41.06160450630919
train,235,0,1,22.65155534607907,23.853947579594614,23.906332887289388
train,236,1,1,35.60932188722028,35.79847138380089,35.85138669075652
train,236,2,1,43.95110446864603,44.24634019215597,44.1468969280111
train,236,3,1,26.403522802651874,26.371872075974217,26.400844002025497
train,236,4,1,51.33951415916964,35.49454782461369,45.032992310815686
train,238,0,1,7.490981394777571,7.59089761088676,7.516171980030359
train,238,1,1,12.783526873830443,12.988237419607609,12.948334721806692
train,238,2,1,20.4371540363903,21.847210959080787,21.503603698716912
train,24,0,1,28.666976972072504,30.214918079092634,30.970444189499545
train,24,1,1,22.87012460677633,23.66936355917367,23.62540915129648
train,242,0,1,21.348141501788064,22.50370087157303,22.47983028158868
train,242,1,1,25.449541984000046,25.93512739078555,25.78146217601118
train,248,0,1,,8.249999209410182,
train,248,1,1,13.618165771210561,14.272992805644977,14.446666829064005
train,25,0,0,14.408711685543102,14.434227112055781,14.575500264538208
train,25,0,1,23.677919217814633,24.21727413770149,23.95632989702428
train,25,1,1,11.71749850115862,11.782693368413266,13.423249829553875
train,250,1,1,9.658053193157386,9.737336856929055,9.022073994099948
train,250,2,0,5.7233818053177785,6.29671380951137,6.802629698158561
train,250,2,1,13.029373450719564,12.989290435368972,13.055741257906709
train,252,0,1,6.085252728930862,6.294233916636277,37.06450278370484
train,252,2,1,4.1674717716607645,4.330580168565545,4.293713941345477
train,252,3,1,4.431293942967414,4.438717036424497,4.434749519514373
train,254,1,1,51.56181619223608,51.46515260995122,51.488447067960905
train,259,1,0,21.560235777393675,21.585332176246148,21.57052286294973
train,259,1,1,10.527178288827296,10.588367762677466,10.644629897598444
train,26,0,1,22.222667553383886,24.27778373056025,24.89421206790371
train,26,1,1,45.792570271471924,46.968540327447315,46.79302651493131
train,26,3,1,69.27462788916382,58.467220154112,63.500604686658335
train,261,0,1,47.58338923470935,49.93119468006705,50.529799057052394
train,261,1,1,45.70836283852262,48.3239164914263,48.55151362058248
train,261,2,1,55.99345501416,58.14986854275516,57.849215910165796
train,262,2,1,12.415706403217293,12.175242715290368,11.857464771828196
train,263,0,1,10.394136609683214,10.58008851485244,10.616145593699152
train,263,1,1,57.890156100216494,31.79256311491666,51.02766600384895
train,263,3,1,2.9879621250655384,3.0324818242652474,3.3113162047712716
train,267,0,1,16.716925523571042,17.40738826898724,35.740268499028176
train,267,1,0,14.560701587913414,14.241430437630385,14.597874829641553
train,267,1,1,14.957084386123848,16.118286424159834,16.913974431981206
train,267,2,1,21.645719186242253,22.444359096319744,22.44889256461761
train,268,0,1,16.60524197335752,16.79095266276875,16.760766154964216
train,268,1,1,19.20122222894586,12.80931828234563,46.339888850828984
train,268,2,0,15.632264412226204,16.247786892263573,16.11197863264133
train,268,2,1,6.416850118399553,6.400738821233233,6.3655236656372685
train,268,3,1,2.3648387839003173,3.0704168853183433,3.754206603544742
train,271,0,1,5.934631940903469,6.0278428197195835,5.941329272986177
train,271,1,0,5.077978170811705,5.180042834155002,5.488358833299209
train,271,1,1,3.1722895184463686,3.3809257243435122,3.2444625190251397
train,271,2,1,20.81067838396404,22.55567263913205,21.82446889385675
train,272,1,1,,5.60328372475988,
train,272,2,1,10.934264006509279,11.39936658171056,11.444489139505794
train,272,3,1,7.224838842530433,7.788291756717282,8.146470906795338
train,273,1,1,16.939521234766218,17.57177745067465,17.66326744872195
train,273,2,0,8.872724161293895,8.85444242261761,8.986386483196679
train,273,2,1,19.242162759058854,20.679471847540523,21.46733703019278
train,273,3,1,3.828994422002261,4.123456751322784,2.115700027236924
train,274,1,0,15.654230405332555,15.857430621975308,15.823348289589948
train,274,1,1,21.407562352335745,21.892579353789095,21.98313389044686
train,274,2,0,10.97156472325713,10.974072049599599,10.901153900323646
train,274,2,1,3.2908742942768314,3.4882137072165245,3.7088910804028736
train,275,0,1,7.738506254916229,8.225971753399277,8.534045888656253
train,275,1,1,11.208443142153426,11.302514944760272,11.274971517087264
train,275,3,1,15.990758201112909,16.291626733454397,18.60934859768616
train,276,0,1,18.874621023560707,22.832175087140584,
train,276,1,0,16.698024806266027,16.637756204953256,16.71637135622855
train,276,1,1,16.47421168743702,16.684889674165188,17.033206772880778
train,276,2,1,10.175409831028153,11.140049507746747,11.666181322515374
train,276,3,1,11.654417637593294,11.646953895522543,11.65546351181389
train,277,1,1,9.616684938290078,12.342497098481893,12.686489228144964
train,277,2,1,8.8615326600645,9.695197014861968,9.374807805508151
train,277,3,1,13.006459444099589,13.763680675424148,13.92445262350647
train,278,0,1,6.355506685419451,6.516555249094782,14.832309914409805
train,278,1,1,14.135992762540239,14.516473853416798,14.492469565512392
train,278,2,1,58.498425244348255,20.55530873259207,45.19000763949359
train,278,3,1,6.502685361245762,6.768181935143161,6.8902195223913845
train,279,1,1,53.3667968753306,33.863885170423416,44.486993465974244
train,279,2,1,41.76937302078941,42.200968470387956,42.20614036991254
train,28,1,1,17.071643713244217,17.20155322289453,17.128675262406958
train,28,2,1,30.098478092712718,31.33544731339747,31.33076598197008
train,28,3,1,15.60540622883512,15.570988813942499,15.611072383349892
train,280,0,1,3.394980223858595,3.425992099158185,3.411004407391421
train,280,1,1,0.13091160150502373,0.38737028392919726,
train,280,2,1,10.473512071126024,10.72335553178233,10.559734824337099
train,280,3,1,13.008675901754788,9.831041481284041,8.970060293992576
train,280,4,1,12.240909748288985,12.487756785254616,12.637289400794508
train,280,5,1,5.394463060786605,5.508882881723401,5.544380244015641
train,282,0,1,8.356097440365815,7.683226542799819,7.945543582195203
train,282,1,1,37.90187436726601,14.5997981040179,76.91394781618162
train,285,0,1,3.7962700623806427,4.286210879808676,4.239469863989581
train,285,1,1,12.687795796023968,13.647255232677932,13.789433869134218
train,285,2,1,15.215734632265637,16.611810257460956,12.935390158678805
train,29,0,1,15.329698466828562,16.097360529522966,15.981008327764615
train,29,1,1,21.607446834622056,22.659319632260093,22.43995351362899
train,29,2,0,7.472780396900452,7.38350729741107,7.439018939379602
train,29,2,1,8.149952134767934,8.35646398465654,8.563268677123878
train,291,2,1,14.950614600278008,16.419182037636055,16.55318780518686
train,291,3,1,5.138772282411302,4.9808057739228335,5.337366502783045
train,292,0,1,36.50172194900039,23.05023798689057,
train,292,1,1,10.35086302510251,11.230219447570065,
train,294,1,1,,5.095704226032825,89.96100398127311
train,294,2,1,2.090310795601514,2.249918424879547,2.4153691714824443
train,297,1,1,23.610717882301408,23.845453931211647,24.609060308371863
train,297,2,1,57.69591047273519,13.071711682048207,35.58685864919691
train,299,0,1,36.64623748835575,36.70043426615937,36.75705893455189
train,299,1,1,89.70883588651947,90.35045041826253,90.07468773340965
train,299,3,1,38.31206793993649,39.04742219972287,38.724798457786434
train,30,0,1,5.38034359891858,5.507486035576261,5.529508791431511
train,30,1,0,10.846041906580549,11.217988237977044,11.238511155219138
train,30,1,1,8.49849786196212,8.518407486110995,8.516411828750874
train,30,2,0,1.0544403664107405,0.9611777124589832,0.9002834631991526
train,30,2,1,5.949381290497946,6.208115305112156,6.0428580087940365
train,30,3,1,13.180365522449508,13.155710846023943,13.307104442259963
train,302,0,1,1.202266860962501,1.1517713605945012,1.5747230557316076
train,302,1,1,10.61701056029069,11.283666733177702,11.658665012261732
train,302,2,1,10.12928575680844,10.506224657331636,11.191040405265552
train,307,2,0,19.4118598127195,19.814615970400443,19.987060142572442
train,307,2,1,12.447891368067484,12.340041095475767,12.378861261215054
train,310,1,1,13.605584066626083,13.847469529475994,19.004153148304688
train,310,2,1,17.822903915033077,18.767167388875503,18.89949877305027
train,310,3,1,8.509850690919128,8.875895858133397,9.00321240434916
train,311,0,1,10.247699130477681,10.767391700061953,10.822350396696278
train,311,2,1,,20.547858230622108,97.62703494998595
train,311,3,1,15.184603046564913,15.357146733381391,15.321013796568758
train,313,1,1,5.989415571926585,6.022156147102649,6.020455367098277
train,313,2,1,3.789318738101475,5.866214362746277,7.557883439541483
train,314,0,1,5.881433359591481,5.480948025516804,
train,314,1,0,0.14249273721051328,0.026759127679970133,0.34928707393765746
train,314,1,1,7.254682008232215,8.077754327843806,9.151036613064385
train,315,0,1,3.4325333514828027,3.72696813939103,4.047499575607385
train,315,1,0,0.9929489371228112,1.22659378404644,1.3762096611952157
train,315,1,1,7.390066055669277,7.72632700446325,7.57176068774221
train,315,2,1,8.63724323478702,8.79734566264932,8.83230204666155
train,317,0,1,3.622355551409737,3.7748345196744415,3.7118601297437492
train,317,1,1,13.570617792461077,13.575477709827943,13.57472043248401
train,32,1,1,15.528609037199233,15.856119284592902,15.9136925448007
train,32,2,1,35.68505052335111,36.20940053175626,36.05171597731406
train,325,0,1,4.790554948289063,5.205841209342605,4.978997080236679
train,325,1,0,6.4165912988302125,7.207279540390554,7.795809341245651
train,325,1,1,16.282678609649082,16.272687181587955,16.336405381097595
train,328,1,1,16.42532649894347,17.177265695430783,15.000466649923824
train,328,2,1,22.091048060745205,22.171419240539038,20.17056256827645
train,328,3,1,11.928651644220585,11.988190536023206,12.152774178568245
train,33,0,1,13.011002897543323,13.09847125990418,13.086496509752656
train,33,1,1,61.73746885502174,45.863276718542515,55.431372462524486
train,33,2,1,61.76477696876817,47.810404608257485,61.76477696876817
train,33,3,1,51.75653241009006,16.684539553671613,38.064588965844585
train,33,4,1,7.8587991706733415,8.664957149153029,9.03745820931903
train,33,5,1,6.420794555534242,6.691140904442127,6.708988632935966
train,332,0,1,17.50363245572321,17.875659272310276,18.023883175820828
train,332,1,1,22.003475402080706,22.36979118837958,22.31403476471721
train,332,2,1,17.871772805802788,17.835473444815403,17.874378473959638
train,334,2,1,39.7298453778888,39.93502283017365,39.897255866834044
train,334,3,1,31.802991569174978,31.88320566187217,31.86958848310684
train,334,4,1,22.139976117632635,22.761001670674233,22.942655678177186
train,335,1,1,22.398792822292403,22.865480470590853,22.739392402526274
train,335,2,1,21.61203621381668,22.47501557570869,22.198081656577525
train,335,3,1,2.2201070047742277,2.0973656566177117,2.906300602507109
train,34,0,1,4.201859767419915,4.439797787431102,0.5248857889259901
train,34,1,0,12.91256939193332,13.922350887226804,14.462227727875698
train,34,1,1,8.537982225318924,8.528443990632312,8.541057174517722
train,341,0,1,20.241834805938595,21.936342647589075,22.202213613705524
train,341,1,1,52.16787821280596,18.664573035447518,39.588814799265734
train,341,2,1,9.918614049094042,10.213397333093429,10.23362672544743
train,343,0,1,13.264032881338803,13.475853258758159,16.224655410183907
train,343,2,1,70.28357077482926,22.71519673652202,52.407334565154564
train,344,0,1,85.26103847184947,15.387016185452183,81.59554307130671
train,344,1,1,4.009717164435955,3.6626184686606313,7.089875141997388
train,344,2,1,0.05718482649711014,0.10878613875902135,0.05850752626552089
train,347,2,1,5.639189952551865,5.7655797816038605,5.719422743129022
train,347,3,0,1.336729268552158,1.2666050171881478,1.2337850026513382
train,347,3,1,10.419213431208048,10.67351590281388,10.574251005127614
train,347,4,1,7.004583323188919,7.578953637410943,8.002811227510069
train,347,5,1,4.001378067466042,4.090096111846367,4.410810210956637
train,348,1,1,12.675863703319523,12.619332320213772,12.670560999433686
train,348,2,1,14.152642241235883,14.147013537876013,14.166390509096715
train,348,3,1,4.651110396520515,4.792975991383124,4.878292446562056
train,351,0,1,2.525500810609377,2.8040739976029196,2.750146429593274
train,351,1,0,15.261690922953225,15.554454065335962,15.487421274752148
train,351,1,1,9.689352568239208,10.44713834062581,10.554684149588272
train,351,2,1,12.598623871732995,13.904448670092664,6.086043629807147
train,351,3,1,15.740035719013697,15.922672953931666,15.864397287106858
train,354,1,0,15.010708321671643,15.19745277877159,18.618213967251254
train,354,2,1,5.251701008335341,5.0766504840527835,5.0055606836005495
train,354,3,1,12.118912443911698,12.284620447315497,12.194349801979667
train,354,4,1,3.6456169019392033,4.030426929787543,4.479864051562695
train,355,0,1,13.826114325713263,13.850395932992843,13.85940901807162
train,355,1,1,8.857054347148912,9.101270348476083,9.023924443400707
train,355,2,0,5.576180022758955,5.589806517705276,5.589024339582519
train,355,2,1,13.217732053075324,13.258387214302758,13.26216080401549
train,356,0,1,8.226290226773656,8.332195260722216,8.152745635695695
train,356,1,1,,0.40684066676887004,72.85377330233399
train,356,2,1,3.3166994444306,2.789855544889292,4.311956365210968
train,356,3,1,22.57649358942452,23.04380559954576,22.71543771350554
train,36,0,1,16.788990048558997,17.16800392703378,17.140610209322467
train,36,1,1,14.474411916326831,14.142813360990367,14.267405183368375
train,36,2,1,2.502482163300222,2.5701882181713853,2.5469157755165117
train,360,3,1,79.49251796534539,52.916196784458755,73.98885035073117
train,366,0,1,65.76164440630421,26.54883760049182,45.99938452799909
train,366,1,1,30.568342548404832,32.28908785075962,32.42902943728455
train,366,2,1,84.33829931880588,22.170461911891994,72.08962809998891
train,371,1,1,10.05996028123813,10.296182343490644,10.32317208033918
train,371,2,1,80.8392125629399,10.831958433530012,49.67793098043611
train,371,3,1,14.224849115629093,14.788543529297261,14.7128349269904
train,374,0,1,20.141287423137126,24.07442251437606,23.76738365162764
train,374,1,0,11.054495439119497,11.827534652319907,12.180715846011678
train,374,1,1,4.940828424612125,4.714329947796683,4.845963649310737
train,375,0,1,2.4536669343706543,2.594811558486443,2.6820779712539893
train,377,1,1,10.349480922412248,10.53120538490451,10.59592430243675
train,377,2,1,5.9364774237870055,6.563830905365525,6.804045614379603
train,377,3,1,12.542215020431211,13.454132486769844,14.368114830364242
train,377,4,1,11.318676019861513,14.557411349687035,48.04802205223443
train,378,0,1,21.05233209911718,21.069337871754566,21.059243981567803
train,378,1,1,23.125294595180776,23.258998596107716,23.256100378461873
train,378,3,1,29.79077360398794,29.335540807328442,30.956498620195088
train,38,0,1,6.719262902113946,6.585429248438548,6.609462078879582
train,38,1,1,28.967330720691436,29.172066027715587,29.199951020245017
train,38,2,1,,10.877305295326842,
train,38,4,1,13.797562432004623,13.152602004247479,14.711871847096326
train,380,1,1,65.21373763238584,11.974273807486705,39.48049860877431
train,380,2,1,3.7601322704817113,4.258043666882683,1.6228203032525756
train,380,3,1,3.9003666883881913,3.8497153394498462,3.892043729910936
train,380,4,1,13.808357842599733,13.8034027256507,13.910657138772251
train,382,0,1,23.246071926270815,23.267834384808737,23.27021217448191
train,382,1,0,19.145662517734046,19.17339859588365,19.184752436090534
train,382,1,1,10.595498352442565,10.614570949699578,10.610822104330712
train,382,2,1,15.331657621780481,16.061377146702792,16.147661972766773
train,382,3,0,24.66207488041429,25.00342666299768,24.95991982162678
train,382,3,1,24.510001093026425,24.68399922491994,24.71760629200353
train,386,0,1,12.9527122051411,13.174043777150798,13.21010972531872
train,386,1,1,23.41079086459013,24.477185854931278,24.357341232142534
train,386,2,1,7.570124846184193,7.928608168303841,8.154828200446403
train,39,0,1,63.88138201179756,65.93667056176363,66.94151673820309
train,39,1,1,100.0,14.828255994197729,64.8566224108272
train,39,2,1,34.1535309600833,35.01373522327951,34.6738368147011
train,392,0,1,21.39050612265516,21.410463217886686,20.020236104561032
train,392,2,1,19.04902985021433,19.68724092438551,19.784473895259204
train,393,0,1,10.752727650275716,11.493989375294191,12.519886491853605
train,393,1,1,17.672798602764562,18.47674664572464,18.850594553662624
train,393,2,1,9.907733255988903,9.968814107589937,9.926796850275938
train,395,0,1,16.770667176990457,16.929675864364842,16.979747524168793
train,395,1,1,10.269297847666982,10.157244181509293,11.746534750563809
train,395,2,1,39.90441008392674,33.39935842683002,57.01758611200384
train,396,0,1,46.26768706632811,38.839694461592956,61.8474798526227
train,396,1,1,24.23624545441196,23.992283963354215,24.153002823602492
train,397,0,1,9.545920366711838,9.504084908571826,9.72163951338102
train,397,1,1,9.116009119489032,9.450951649786637,9.361124393041322
train,397,2,1,6.861402289130806,6.619232042741835,7.22000360713515
train,397,3,1,37.69379096444984,21.04398897005202,70.26924211625439
train,4,0,0,15.591488169081124,16.201456914233585,16.555963611993437
train,4,0,1,6.210444307646273,6.0672330001482715,6.234955109541266
train,4,1,0,7.15693914434779,7.856711576344925,8.075441707549343
train,4,1,1,9.198151293685392,9.271207443400819,9.233756041493635
train,4,2,1,6.2553965949284835,6.299326776755508,6.2959151788965535
train,40,0,1,5.46453528521128,5.654746027382712,0.18757766970367235
train,40,1,1,5.852492016865824,6.074153525943558,6.132583680345343
train,40,2,1,7.468106311192031,8.143875725514803,8.378678844549556
train,40,3,1,22.352128700534106,15.852666739871726,55.70182443824281
train,400,0,1,100.0,9.29290390148178,63.318324675499504
train,403,0,1,6.318175014089531,6.143336187113066,7.1530207613493255
train,403,1,1,12.796287381192279,13.251802427015669,9.711785148194942
train,403,2,1,14.362739174945965,15.015890744947114,15.222019330377654
train,406,0,1,12.32849364539797,12.542104768760689,12.447511555139968
train,406,1,1,17.016628825816905,17.285855971583473,13.259366178515322
train,409,0,1,9.195425857003517,9.601909825902762,1.491758484002473
train,409,1,1,65.74967279628392,13.46579008696383,73.39449163843533
train,409,2,1,1.228507249152384,2.041762813501306,7.676751039426488
train,409,3,1,9.054288362663938,9.129731850547993,9.107748527427905
train,410,0,1,31.833019317954335,34.53324003504075,33.585258199767466
train,410,1,1,8.343464432629448,8.550592291147884,6.01896313017251
train,410,2,1,25.537087217789484,27.718258420699897,28.224294707230246
train,410,3,1,76.3812959814421,17.831200501738913,57.78648853942351
train,415,0,1,4.830793623906339,4.813304830469084,4.833518286564236
train,415,1,1,,1.5237549761757196,
train,417,0,0,13.992579567657732,14.344469393703138,14.18090558758544
train,417,0,1,2.5090163114872404,2.7691485553748745,2.8860211672321485
train,417,1,1,,4.28454017791334,
train,417,2,1,9.380888592362483,10.26248117548031,10.808148895276322
train,42,0,1,5.474393341559019,5.656057656763732,1.7811153348866218
train,42,1,0,9.178033197684348,9.02297907621093,8.953148556190925
train,42,1,1,9.276948536176862,9.0250861737397,9.114710862527724
train,42,2,1,6.007553108220006,6.100029139991121,6.084359633050194
train,42,3,1,10.559025686067258,10.726260493729894,10.77039584073973
train,420,0,0,42.34065308426377,36.117439640006154,40.668385708279544
train,420,0,1,5.636709047230044,5.869190160504409,6.198530611040355
train,420,1,1,,2.7680077975088846,
train,420,2,1,4.813611558673038,4.963223754453429,2.9570495260848073
train,420,3,1,8.680891429602777,9.06861379235574,9.313650224169349
train,420,4,1,8.949628739293292,8.930049799747849,8.95614505793493
train,422,0,1,8.104941646829657,8.337589256610729,8.391872115006755
train,422,1,1,12.541487594484288,12.87613899518264,12.96529204387199
train,422,2,1,5.193698030054068,5.412592208241973,5.890811018206008
train,427,1,1,8.198585308709767,8.412532738956543,8.318110141857517
train,427,2,1,17.781304273169702,18.00610996811307,17.974534065538688
train,427,3,1,18.87554646824137,19.33827949893899,19.283877539820466
train,427,4,1,1.2678894089742383,1.6477182362511487,3.8180632985591085
train,428,0,1,13.298042517586595,13.727550713024577,13.747347250726676
train,428,1,1,38.75739568767912,39.01557969389361,38.95433279228663
train,428,2,1,44.43152592610852,44.91886267103989,44.7121256678506
train,428,3,1,20.29984430962163,21.072994760024823,21.25461867472182
train,432,0,1,6.914457348916576,6.848769277217581,6.948546700810685
train,432,1,1,8.754370646524642,8.632973002726905,8.950634177907288
train,432,2,0,4.28259335955092,4.604495846695348,4.603892574233492
train,432,2,1,3.847787979093572,4.071593267287427,4.072054087871163
train,434,1,1,11.130707809012733,11.389535744872239,11.30722513296164
train,434,2,1,5.191000768491056,5.811284777771334,5.736680232053478
train,434,3,1,,5.992778689361684,60.01033243246936
train,438,0,1,2.9059369786025613,2.7197527758001474,2.581932357360068
train,438,1,1,3.196659120184893,3.3807428384675013,4.061898375031848
train,438,2,1,1.804991437795679,2.961656098482343,28.782950004662094
train,438,3,1,6.781507666301491,6.930930301151905,7.766974346882923
train,440,0,1,14.382875229366116,14.609436395298662,14.578693098289481
train,440,1,1,,20.73417981828988,
train,440,2,1,4.679042539508419,5.042885249466012,4.787351139061075
train,442,2,0,5.483299791023004,5.3639875382920605,5.544024662304546
train,442,2,1,6.0115416446826595,6.666728761948668,7.206452418089286
train,442,3,1,10.74812058168635,11.421585510449258,11.353919561059712
train,443,0,1,2.396910505751783,2.863697338113572,5.460032643174059
train,443,1,0,12.524444043552046,12.544824546554182,12.524274816026072
train,443,1,1,5.454631996563957,5.791505558681558,5.952831386956321
train,443,3,1,11.262256731305694,11.431203705470933,11.36003267381596
train,446,1,1,20.751471586758118,21.40971166449758,18.655517756450905
train,446,2,1,12.118809189905777,12.335950436302577,12.218286890376866
train,447,0,1,20.25477098521383,9.812547656121277,53.71899196073458
train,447,1,1,4.262720452398847,4.493943503436163,2.024299540806936
train,447,4,1,9.694383119411512,9.634332776146058,10.061008653161927
train,449,1,1,86.97861057372089,17.506973352903895,75.5248043785962
train,449,2,1,2.3904548141770356,2.46022885504606,2.40000458931173
train,45,0,1,5.902771885333477,5.993356298060754,5.978118953127
train,45,1,1,6.723158180802605,7.6792606715318374,8.141806735627728
train,45,2,1,17.166541958880735,17.722479474137547,17.90687059487577
train,45,3,1,52.93163656698214,23.202353275604647,42.215790015911764
train,451,0,1,7.85036970660153,7.849873056096291,8.446581369486893
train,451,1,1,71.19171267231576,9.731220557033618,44.25923121894092
train,451,2,1,6.191601306916447,6.283054333788061,6.2755863897110205
train,451,5,1,11.878637781348413,11.770849081026146,12.168489675834191
train,452,0,1,5.008139704462453,6.043494266059776,6.328358229128156
train,452,1,0,13.73332861368576,13.723750162737478,13.729215830565494
train,452,1,1,4.398835650089181,4.521862051805811,4.5889260981091855
train,452,2,0,9.271440534368443,9.300959772816487,9.296360517558943
train,452,2,1,19.954331337045556,20.705345451834116,20.788277880999846
train,452,3,1,5.94456534372895,6.401482400818042,6.73578308003181
train,453,0,1,4.739257558001475,4.95616130841952,5.237752315180896
train,453,1,1,11.808105307496493,11.634873362590026,11.716628325409046
train,453,2,1,15.493927441375813,15.920792108755816,15.882019729206814
train,456,0,1,12.91164753025697,13.169649956671266,13.148898326078198
train,456,2,1,12.898740220208893,17.12123249370553,39.746670491824226
train,46,0,1,11.08245067194027,11.455743994943996,11.463158468421177
train,46,1,1,12.189006870910063,12.245482411931043,12.311514599977897
train,46,2,1,9.408187809892423,9.540239013709675,9.446678666431401
train,46,3,1,5.057250193489975,5.1184397242105595,5.1039075473325175
train,461,0,1,75.20358829095359,31.807269062059845,67.14993362259631
train,461,1,1,,3.0217936237722487,
train,461,3,1,12.130542996956919,12.171907396598051,12.141900496936307
train,462,0,0,19.21066745379911,19.211351024656175,19.211457229546504
train,462,0,1,14.717695355233765,14.571634951761045,14.591507820162647
train,465,0,1,13.302285926028373,13.688035472796503,13.578151078957394
train,470,0,1,8.353177505907954,8.591591990046016,
train,470,1,0,4.707613452271877,4.715555574097316,4.710780833836976
train,470,1,1,13.16921855143087,14.201486688464982,14.975518189108545
train,470,2,1,12.937026604126837,13.174283657422677,13.218923696090744
train,471,0,1,6.330444172609761,6.6029856392092094,
train,471,1,1,13.847138973621794,17.926534013819072,18.274294585608402
train,481,0,0,19.169821603450877,19.326227945014598,19.24099550058943
train,481,0,1,4.996948037527972,5.242603101748539,5.354675673635185
train,481,1,0,15.70328454251543,15.863769640582772,15.728611626552327
train,481,1,1,7.59413303954626,8.206961208287344,8.638097381685371
train,481,2,0,12.058031188829782,11.994253779138235,12.028605598598583
train,481,2,1,17.11925078600779,18.409169703476863,18.832200695503463
train,484,0,1,11.71265494166728,11.652752371361707,11.61887035792257
train,484,1,1,7.166016242103809,7.493791176305475,7.612688795519886
train,484,2,1,3.1870553068533516,3.228250355084117,2.133981721904555
train,484,3,1,7.678825530564983,7.023007651707021,8.051148253324486
train,49,0,1,8.896865270259449,9.291702388424763,9.340756233959443
train,49,1,0,6.175403850549095,6.103965299296525,6.13195519376534
train,49,1,1,3.678197379798916,3.637405397036041,3.611718953942259
train,49,2,1,6.054625626009954,6.769356692370228,6.570656168264395
train,490,0,1,18.316840305737507,19.036168156699155,19.073511766907593
train,490,1,1,61.75254734632979,62.50586357426643,62.51036483509398
train,490,2,1,47.210401026778,49.021531911653106,49.341415825126916
train,491,0,1,30.61919756035817,31.158568239852606,31.160556179814886
train,491,1,1,30.441473871004117,31.26111409962261,31.438488552626424
train,492,0,0,24.881742982287943,24.922780502135478,24.907473325517966
train,492,0,1,56.510086489512545,60.423682341556294,61.4089213349025
train,492,1,1,43.3019906405561,26.732989694787385,36.71968393261199
train,492,3,1,58.72296575494972,59.02284170993332,58.92773169037767
train,492,4,1,38.39517226502616,38.41561457528816,38.463744772948786
train,498,0,0,5.507924673782194,6.130838505361151,5.963261292893542
train,498,0,1,4.412013008869255,5.275358442014129,5.504780633163446
train,498,1,0,19.767198636288956,19.712210556929982,19.961133012586842
train,498,1,1,9.879013410659681,10.346275310164108,10.630308095125802
train,499,0,0,23.867293683072642,23.68849289152018,23.858803948538288
train,499,0,1,35.4032755626962,35.77686099442133,35.55715277790223
train,499,1,0,37.02330518097129,38.09635768537568,38.49467904241409
train,499,1,1,10.029726460334048,10.010683712282798,10.026260786453253
train,501,0,1,29.793413727807305,30.168205788894873,30.588741278791936
train,501,1,1,31.618807194698633,32.53767313458768,32.55540877733744
train,501,2,1,64.39549800314653,58.27091103864802,62.53595200920372
train,501,3,1,15.449525452976658,18.86621759562027,20.368229120341542
train,503,0,1,6.382565712841881,7.9946744737249515,8.465716657885519
train,503,1,0,4.985895335222939,4.979762578516441,4.981619052997941
train,503,1,1,12.62898315351827,12.755906629588498,12.836260151067687
train,505,0,1,22.684333339092245,23.021417440214933,23.004063470682357
train,505,1,1,68.11693652846847,68.94175759512764,68.67840995631968
