split,method,stem,tooth_idx,slot,gt_severity,pred_severity
train,cej_int_midpoint,1235,0,1,32.48433021535727,35.408438498107095
train,paper_eq1,1235,1,1,52.916030624759195,55.364517994108596
train,mask_pca,1235,1,1,53.382947559919,56.10115051439515
train,cej_int_midpoint,1235,1,1,53.36110836045565,56.027925325805064
train,paper_eq1,1235,2,1,57.54597199962268,48.25199697775246
train,mask_pca,1235,2,1,36.57367641435705,49.34519800356863
train,cej_int_midpoint,1235,2,1,43.771407707225684,49.12305287417899
train,paper_eq1,1237,0,0,5.909683833441199,5.029115007875854
train,paper_eq1,1237,0,1,4.379000966864784,2.575780859765962
train,mask_pca,1237,0,0,6.027201919896983,5.189036240675563
train,mask_pca,1237,0,1,4.564544457927219,2.6443481381513707
train,cej_int_midpoint,1237,0,0,5.969551685845631,5.18681604569649
train,cej_int_midpoint,1237,0,1,4.673414744306199,2.645404570935676
train,paper_eq1,1237,2,1,3.680662759464675,5.258770720274838
train,mask_pca,1237,2,1,3.764147733093168,5.430984061900871
train,cej_int_midpoint,1237,2,1,3.052409063972344,4.903793214554466
train,paper_eq1,1237,3,1,4.575945301880502,4.243439425002856
train,mask_pca,1237,3,1,5.037076518676369,4.618370005868043
train,cej_int_midpoint,1237,3,1,5.98497076833209,4.961253309160326
train,paper_eq1,1238,1,1,5.641082003873478,7.088769792719845
train,mask_pca,1238,1,1,5.6434953410822875,7.263486659007194
train,cej_int_midpoint,1238,1,1,5.640888668411548,7.223546540769581
train,paper_eq1,1238,2,1,18.10459672743211,18.7031358988705
train,mask_pca,1238,2,1,18.189169212089293,18.785636898782982
train,cej_int_midpoint,1238,2,1,18.194303146100495,18.754755502906207
train,paper_eq1,1238,3,1,10.670059202371302,7.3306162734279585
train,mask_pca,1238,3,1,10.863256281802133,7.475923905771263
train,cej_int_midpoint,1238,3,1,11.20978731147488,7.727087306527906
train,paper_eq1,1239,0,0,17.355807802138568,13.222114320947261
train,paper_eq1,1239,0,1,6.5347993940247235,4.6889505450410205
train,mask_pca,1239,0,0,17.521836910435653,13.310504252658006
train,mask_pca,1239,0,1,6.710469241302909,7.45815543968646
train,cej_int_midpoint,1239,0,0,17.52714736166812,13.28331780616255
train,cej_int_midpoint,1239,0,1,6.706354908309839,7.593323562007501
train,paper_eq1,1239,1,0,5.544465428901384,4.146786826985034
train,paper_eq1,1239,1,1,15.151547805849477,13.318658410724863
train,mask_pca,1239,1,0,5.584075864831928,4.11051416591869
train,mask_pca,1239,1,1,13.993011663775205,13.092089420052556
train,cej_int_midpoint,1239,1,0,5.63644838918202,4.060446110268362
train,cej_int_midpoint,1239,1,1,14.6883573340058,13.324030087143985
train,paper_eq1,1239,2,1,9.251176152604797,9.513224858930608
train,mask_pca,1239,2,1,9.38919314567431,9.56558608533919
train,cej_int_midpoint,1239,2,1,9.318982730607857,9.552372649986172
train,paper_eq1,124,0,1,9.495736346693654,1.7907410232267162
train,mask_pca,124,0,1,9.451672410464878,1.8170985636065475
train,cej_int_midpoint,124,0,1,9.518083336397755,1.8152185121024476
train,paper_eq1,124,1,1,11.72294102451244,9.077131131516058
train,mask_pca,124,1,1,12.377406339257362,9.451159488937959
train,cej_int_midpoint,124,1,1,12.429101594776492,9.55696249476878
train,paper_eq1,124,2,1,12.072186578616806,10.541818300460303
train,mask_pca,124,2,1,13.574334916139378,11.270051899219267
train,cej_int_midpoint,124,2,1,14.262839980208946,11.4768832719838
train,paper_eq1,124,3,1,11.35427108511999,13.377437540636505
train,mask_pca,124,3,1,11.560749778749074,13.836544283878006
train,cej_int_midpoint,124,3,1,11.582746214685626,13.841899721031256
train,paper_eq1,1240,0,1,12.879486451385153,10.628069431787644
train,mask_pca,1240,0,1,12.927598859348382,10.59334493534575
train,cej_int_midpoint,1240,0,1,12.917030889338871,10.612756204582757
train,paper_eq1,1240,1,0,13.077432316843417,7.043696442914235
train,paper_eq1,1240,1,1,11.95928737427211,9.787800038098739
train,mask_pca,1240,1,0,13.27399839022378,7.338437280102933
train,mask_pca,1240,1,1,12.089826416602884,9.814189301676873
train,cej_int_midpoint,1240,1,0,13.367414564598295,7.718118868945896
train,cej_int_midpoint,1240,1,1,12.054198560240884,9.79155357516125
train,paper_eq1,1240,2,1,6.692665460800202,6.5480401707665195
train,mask_pca,1240,2,1,9.370257111491899,9.191608099417383
train,cej_int_midpoint,1240,2,1,13.144632982652075,12.661608220594662
train,paper_eq1,1240,3,1,65.59160811798935,82.42444266047868
train,mask_pca,1240,3,1,16.05909306382029,11.119718405960183
train,cej_int_midpoint,1240,3,1,65.59160811798937,44.80319628872464
train,paper_eq1,1243,1,1,4.822590105149953,5.528133195315542
train,mask_pca,1243,1,1,5.3432580559207725,6.459956731609287
train,cej_int_midpoint,1243,1,1,8.18296668893847,4.288887177988666
train,paper_eq1,1243,2,1,2.0830563745897166,7.598177330382404
train,mask_pca,1243,2,1,2.2039691126673624,7.7125826900873395
train,cej_int_midpoint,1243,2,1,0.5176802193548445,8.170200562914275
train,paper_eq1,1243,3,1,9.985275409452452,15.116720323446417
train,mask_pca,1243,3,1,10.49184373518654,15.932878170766553
train,cej_int_midpoint,1243,3,1,10.546278651742261,15.926136934492588
train,paper_eq1,1244,1,0,7.341141499285148,10.37498038278495
train,paper_eq1,1244,1,1,12.097314335211253,16.759320649220278
train,mask_pca,1244,1,0,7.658615152537504,10.537350999635052
train,mask_pca,1244,1,1,11.985523997682485,16.651605399802754
train,cej_int_midpoint,1244,1,0,8.138874714356268,10.864756297556557
train,cej_int_midpoint,1244,1,1,12.19052135917261,16.810722846361053
train,paper_eq1,1244,2,0,5.1248779611244775,12.627335501670805
train,mask_pca,1244,2,0,5.190081314600686,12.871176476720473
train,mask_pca,1244,2,1,6.806591500422256,2.2620373821157345
train,paper_eq1,1244,3,0,7.800426933211366,2.1627924087473622
train,paper_eq1,1246,0,1,1.274615384870636,0.9575307247718583
train,mask_pca,1246,0,1,1.4245975060589784,0.2847345572169551
train,cej_int_midpoint,1246,0,1,1.46441972188056,0.12355641522074548
train,paper_eq1,1246,1,0,2.476671800322403,5.3984842436110325
train,paper_eq1,1246,1,1,1.785668609664862,1.012349397824589
train,mask_pca,1246,1,0,2.4056162556642886,5.300191539557288
train,mask_pca,1246,1,1,1.7004170265773226,1.1087064959048696
train,cej_int_midpoint,1246,1,0,3.675184839225892,5.5288079663602
train,cej_int_midpoint,1246,1,1,1.4718579191507724,1.3084737625853538
train,paper_eq1,1246,2,0,1.0245779346607857,3.6577292191168826
train,paper_eq1,1246,2,1,4.124600024788462,6.068050467167469
train,mask_pca,1246,2,0,0.9776417270392724,3.6034144138729864
train,mask_pca,1246,2,1,4.083517651815697,6.517187484420778
train,cej_int_midpoint,1246,2,0,0.9220370596483013,3.704329893269115
train,cej_int_midpoint,1246,2,1,4.104458236835488,7.061926210609959
train,paper_eq1,1247,0,1,16.8430868344198,13.693849961044052
train,mask_pca,1247,0,1,16.85598867147545,13.65206240030722
train,cej_int_midpoint,1247,0,1,16.851152105242566,13.66907243427042
train,paper_eq1,1247,2,1,2.043186690367959,6.796416152807258
train,mask_pca,1247,2,1,2.5015977442431265,6.607975821593802
train,cej_int_midpoint,1247,2,1,2.656123877954259,6.841561660176711
train,paper_eq1,1247,3,1,8.851879914318129,12.873614555635973
train,mask_pca,1247,3,1,8.937049787613645,12.981981878476015
train,cej_int_midpoint,1247,3,1,8.914516165681047,12.997923076420367
train,paper_eq1,1249,0,1,3.62121285408255,5.40869197412902
train,mask_pca,1249,0,1,3.7097226067258453,5.626579664861739
train,cej_int_midpoint,1249,0,1,2.609010172757128,5.782794525872294
train,paper_eq1,1249,1,0,5.050666159318046,7.659719856597072
train,paper_eq1,1249,1,1,7.902617367786327,1.31024867430667
train,mask_pca,1249,1,0,4.443254232814239,7.4438236232956365
train,mask_pca,1249,1,1,7.552094958820871,0.8065994390954221
train,mask_pca,1249,2,1,5.106597367807817,6.22461574895898
train,paper_eq1,1249,3,1,6.658301132407927,8.142216576108881
train,mask_pca,1249,3,1,7.023107664793246,8.223204707158784
train,cej_int_midpoint,1249,3,1,2.9969493333866066,8.165307292631622
train,paper_eq1,1250,2,1,7.656301229085553,8.067302204115489
train,mask_pca,1250,2,1,7.725559841006738,8.32834304195639
train,cej_int_midpoint,1250,2,1,7.719578746381322,8.28837515506132
train,paper_eq1,1250,3,1,22.243917848041654,22.747055561121872
train,mask_pca,1250,3,1,17.622227412543833,18.58042172681508
train,cej_int_midpoint,1250,3,1,50.49198361756672,49.523389813922755
train,paper_eq1,1252,1,1,6.389728901056971,9.257807176353662
train,mask_pca,1252,1,1,6.45411095800321,9.38302406933578
train,cej_int_midpoint,1252,1,1,6.436441041591326,9.390907730379205
train,paper_eq1,1252,2,1,3.2634627787590813,7.67388467172017
train,mask_pca,1252,2,1,3.2752065338719714,7.71025421441843
train,cej_int_midpoint,1252,2,1,3.2736396387637043,7.694696203984261
train,paper_eq1,1252,3,1,0.498347246709108,0.07831459934869796
train,mask_pca,1252,3,1,0.4897508777473539,0.055964318934024995
train,cej_int_midpoint,1252,3,1,0.5133138570522642,0.04641457188210647
train,paper_eq1,1254,0,1,3.8429595312389813,7.931160871927371
train,mask_pca,1254,0,1,4.25347608089637,8.690349048045883
train,cej_int_midpoint,1254,0,1,3.96169121100552,8.868661090709157
train,paper_eq1,1254,1,0,8.00050156590522,9.584915957481087
train,paper_eq1,1254,1,1,6.616416031740495,9.533033697378936
train,mask_pca,1254,1,0,7.969539081197209,9.538847776437173
train,mask_pca,1254,1,1,6.828985617958729,9.709979649162385
train,cej_int_midpoint,1254,1,0,7.980298715119481,9.547918143932346
train,cej_int_midpoint,1254,1,1,6.916649652367364,9.748799581495021
train,mask_pca,1254,2,1,10.388945426620127,10.511786128617148
train,paper_eq1,1255,1,0,18.925896908167424,22.27534484323845
train,paper_eq1,1255,1,1,11.137019684657755,12.004427081389418
train,mask_pca,1255,1,0,18.893007626018285,23.204179305108863
train,mask_pca,1255,1,1,11.299798401395888,12.126939042303086
train,cej_int_midpoint,1255,1,0,18.89967719281202,22.913025982266905
train,cej_int_midpoint,1255,1,1,11.320319620749814,12.153425159015358
train,paper_eq1,1256,1,1,6.708439586098204,9.279339233137119
train,mask_pca,1256,1,1,6.852069020633684,9.452967692560716
train,cej_int_midpoint,1256,1,1,6.915318990370468,9.61793931380609
train,paper_eq1,1256,2,1,3.2444037385665805,7.028593730487949
train,mask_pca,1256,2,1,3.4181956987736517,7.158062884051737
train,cej_int_midpoint,1256,2,1,3.519901454421038,7.144689129835783
train,paper_eq1,1256,3,1,5.373657892458286,63.773136646276555
train,mask_pca,1256,3,1,5.348645695233597,13.646166394702503
train,cej_int_midpoint,1256,3,1,5.381914647631429,48.333232344157686
train,paper_eq1,1260,0,1,2.086499735029128,3.849618551152773
train,mask_pca,1260,0,1,2.0717710267391922,4.021842560080629
train,cej_int_midpoint,1260,0,1,2.0755148078564143,4.003693219327247
train,paper_eq1,1260,1,0,7.630332919014986,9.161028430739876
train,paper_eq1,1260,1,1,3.898329658111646,6.920235977313957
train,mask_pca,1260,1,0,7.867829425806476,9.377893603524482
train,mask_pca,1260,1,1,3.8422974103634906,6.85958572654736
train,cej_int_midpoint,1260,1,0,8.110852420206891,9.58700406960821
train,cej_int_midpoint,1260,1,1,3.954482087356507,6.987796404063454
train,paper_eq1,1260,2,0,7.780343849534941,0.8672974240098126
train,paper_eq1,1260,2,1,5.450598318037338,5.253179031597864
train,mask_pca,1260,2,0,7.9012780830735805,0.9959937701785095
train,mask_pca,1260,2,1,5.086468660975312,5.010208136354721
train,cej_int_midpoint,1260,2,0,6.843547600902834,1.5511221778708328
train,cej_int_midpoint,1260,2,1,2.6550848167263927,5.869524164612261
train,paper_eq1,1261,2,1,6.038352439536292,5.8600129034075685
train,mask_pca,1261,2,1,6.0344914996570695,5.9135469831011065
train,cej_int_midpoint,1261,2,1,6.036578302411246,5.890607937509506
train,paper_eq1,1261,3,0,11.238401988982297,10.400735512232925
train,paper_eq1,1261,3,1,27.92337079175059,34.52051394569189
train,mask_pca,1261,3,0,11.24241726032553,10.574583815159833
train,mask_pca,1261,3,1,27.843113344024477,35.064651070103565
train,cej_int_midpoint,1261,3,0,11.24373691205298,10.68925999464898
train,cej_int_midpoint,1261,3,1,27.898970113303186,34.89005951008634
train,paper_eq1,1263,0,1,1.917190223305432,3.4939510966824128
train,mask_pca,1263,0,1,1.808644735807385,3.832102603363724
train,cej_int_midpoint,1263,0,1,1.8393439315036124,3.7387826640979576
train,paper_eq1,1263,1,1,9.77803654125349,11.135265128641937
train,mask_pca,1263,1,1,9.88009303627257,11.258610323155903
train,cej_int_midpoint,1263,1,1,8.99616723800351,11.400233919309064
train,paper_eq1,1263,2,0,13.002490264396762,7.630420394140238
train,paper_eq1,1263,2,1,5.483193770504756,9.568994826732153
train,mask_pca,1263,2,0,13.011172128807067,11.03782558541591
train,mask_pca,1263,2,1,5.501737210196573,9.523440114633827
train,cej_int_midpoint,1263,2,0,13.152413004061003,10.3709067764806
train,cej_int_midpoint,1263,2,1,5.667250624558593,9.676659594784041
train,paper_eq1,1269,1,1,9.664737386752751,8.22869950840799
train,mask_pca,1269,1,1,10.117216994604268,9.129733145409753
train,mask_pca,1269,2,1,5.696819252200293,3.905128952326843
train,paper_eq1,1269,3,1,9.886957911192154,11.252301248089895
train,mask_pca,1269,3,1,10.079674034104121,11.416019938360918
train,cej_int_midpoint,1269,3,1,9.921790254175244,11.364226978713148
train,paper_eq1,127,0,0,12.391457535860328,13.389412881337165
train,paper_eq1,127,0,1,12.431102688415386,10.462057443283449
train,mask_pca,127,0,0,13.074180324793684,13.589187882477285
train,mask_pca,127,0,1,12.42469897626672,10.412380229296534
train,cej_int_midpoint,127,0,0,13.460887389235692,13.660809856560924
train,cej_int_midpoint,127,0,1,12.51113959416699,10.483336242768475
train,mask_pca,127,1,1,2.59371808707172,4.118801467646841
train,paper_eq1,127,2,1,3.8741528647908265,4.702248179386764
train,mask_pca,127,2,1,4.048380806349928,4.854392184525139
train,cej_int_midpoint,127,2,1,8.991538291633425,4.912549351479734
train,paper_eq1,1270,0,1,9.24956339324416,5.713458396830851
train,mask_pca,1270,0,1,10.102061353904949,6.186564935236074
train,cej_int_midpoint,1270,0,1,55.55745082349311,6.349143307413661
train,paper_eq1,1270,1,0,25.098481201706257,11.379667532072736
train,paper_eq1,1270,1,1,10.010264400215972,11.311709547757234
train,mask_pca,1270,1,0,25.009201580559058,11.294324116813844
train,mask_pca,1270,1,1,10.06087353408968,15.343756262218305
train,cej_int_midpoint,1270,1,0,25.135698541653174,11.314843262616932
train,cej_int_midpoint,1270,1,1,10.075087284750687,15.50570467916557
train,paper_eq1,1270,2,1,13.724499697354423,12.606064430512106
train,mask_pca,1270,2,1,18.20104934552056,15.681640819956167
train,cej_int_midpoint,1270,2,1,17.60177449705384,15.2949154172512
train,paper_eq1,1273,0,1,12.269488583987904,12.69628960354148
train,mask_pca,1273,0,1,12.487345474680662,12.93396421895702
train,cej_int_midpoint,1273,0,1,15.029428089863965,12.991528174369732
train,paper_eq1,1273,1,1,10.608868309921442,11.289476484496237
train,mask_pca,1273,1,1,10.543537581272593,11.361388985478968
train,cej_int_midpoint,1273,1,1,10.560981290418177,11.336616648706602
train,paper_eq1,1273,2,1,16.630432249412667,16.052651439786413
train,mask_pca,1273,2,1,17.230403968049604,16.632348092196903
train,cej_int_midpoint,1273,2,1,17.550963773510965,16.784007241905684
train,paper_eq1,1273,3,1,12.688556987380009,16.9818163867981
train,mask_pca,1273,3,1,13.354047547964113,17.902633468048162
train,cej_int_midpoint,1273,3,1,13.086854371827595,17.469099220805884
train,mask_pca,1273,4,1,5.941470062114073,6.695380420598301
train,cej_int_midpoint,1273,4,1,77.55695877169121,82.84088204332163
train,paper_eq1,1276,0,1,7.384898046620125,12.051531136748366
train,mask_pca,1276,0,1,7.355016047835529,12.121402762088259
train,cej_int_midpoint,1276,0,1,7.394325196416101,12.2029847094346
train,paper_eq1,1276,1,1,1.6792692489912786,6.692396083558603
train,mask_pca,1276,1,1,1.695051862754713,6.702725482237113
train,cej_int_midpoint,1276,1,1,1.699718543728163,6.7016394458068005
train,paper_eq1,1276,2,0,4.874323649926267,3.177169339839386
train,mask_pca,1276,2,0,4.916090732539978,3.138195105811554
train,cej_int_midpoint,1276,2,0,4.969469602211927,3.092763735010647
train,paper_eq1,1277,0,1,2.28461538828519,3.4644350766693894
train,mask_pca,1277,0,1,2.495066444735683,4.383889678438025
train,cej_int_midpoint,1277,0,1,2.382215802031336,4.4380970870037935
train,mask_pca,1277,1,1,2.0797747489271785,3.450010449010945
train,paper_eq1,1277,2,0,4.3099792870789395,6.823874830689659
train,paper_eq1,1277,2,1,2.8354167960428494,7.118299280487678
train,mask_pca,1277,2,0,4.173299793617727,6.572726674020866
train,mask_pca,1277,2,1,2.754519653254529,7.0716462878877255
train,cej_int_midpoint,1277,2,0,4.2882851479847135,6.686636557892527
train,cej_int_midpoint,1277,2,1,2.7136177992976824,7.050778806250635
train,paper_eq1,1281,0,1,7.500024671406565,11.100212287989148
train,mask_pca,1281,0,1,7.502211473290929,11.095343858530907
train,cej_int_midpoint,1281,0,1,7.506363055419693,11.19674071798743
train,paper_eq1,1281,1,1,71.17541349151894,68.8891821628762
train,mask_pca,1281,1,1,17.20251504031383,19.13394495437421
train,cej_int_midpoint,1281,1,1,53.75193104452859,52.29086906474125
train,paper_eq1,1281,2,0,4.689655160321374,6.987478159389663
train,paper_eq1,1281,2,1,5.889663638302716,8.104216282991894
train,mask_pca,1281,2,0,5.114253497762892,7.257915433219556
train,mask_pca,1281,2,1,5.942876889814538,8.110956456499077
train,cej_int_midpoint,1281,2,0,6.13279176047534,7.593934768131892
train,cej_int_midpoint,1281,2,1,5.786765944971712,8.100432942330391
train,paper_eq1,1281,3,1,2.95545935610108,3.3788809415360626
train,mask_pca,1281,3,1,3.051397380733881,4.930063137231618
train,cej_int_midpoint,1281,3,1,2.974832529788761,5.368508498472104
train,paper_eq1,1282,1,1,0.133156555606655,0.594062566984726
train,mask_pca,1282,1,1,0.3127358659104599,0.8419731969104052
train,cej_int_midpoint,1282,1,1,0.3750495569869249,0.9635273021396896
train,paper_eq1,1282,2,0,4.5551498622905395,8.586049597448856
train,paper_eq1,1282,2,1,19.40762352669685,17.929643639320176
train,mask_pca,1282,2,0,4.581619363758567,8.621246916855037
train,mask_pca,1282,2,1,19.24873201629225,18.283156144956344
train,cej_int_midpoint,1282,2,0,4.633586138994891,8.643597393574
train,cej_int_midpoint,1282,2,1,19.39427688766741,18.173571323265
train,paper_eq1,1284,0,1,4.651158986765571,6.191468882672617
train,mask_pca,1284,0,1,4.505168407827435,6.192334758215969
train,cej_int_midpoint,1284,0,1,4.582861533758406,6.1907819455507065
train,paper_eq1,1284,1,1,3.246035461227785,5.929180862222094
train,mask_pca,1284,1,1,3.1908887495806155,6.0438852043440745
train,cej_int_midpoint,1284,1,1,3.240624592942283,5.985450311926561
train,paper_eq1,1284,2,0,11.288642187965086,10.819096329859773
train,paper_eq1,1284,2,1,8.187515445818653,8.420728476904463
train,mask_pca,1284,2,0,11.304959629125849,10.835075356217533
train,mask_pca,1284,2,1,7.733516361557001,8.12138449592509
train,cej_int_midpoint,1284,2,0,11.365877905100763,11.093497426009696
train,cej_int_midpoint,1284,2,1,8.080445419847946,8.381733493310126
train,paper_eq1,1284,3,1,9.022470944995774,15.866194396706534
train,mask_pca,1284,3,1,9.111288385244002,16.490857321548948
train,cej_int_midpoint,1284,3,1,9.035843675517123,16.20294518607212
train,paper_eq1,1287,1,1,8.571335757780272,13.814237850396854
train,mask_pca,1287,1,1,10.158173702367836,13.902084732267406
train,cej_int_midpoint,1287,1,1,10.39343167535002,13.94145015390445
train,paper_eq1,1287,2,0,15.201952155577999,14.969720862630634
train,paper_eq1,1287,2,1,5.600771956600656,10.68089739297692
train,mask_pca,1287,2,0,15.151586635080037,18.287139521558853
train,mask_pca,1287,2,1,5.581199595455364,10.751798769594
train,cej_int_midpoint,1287,2,0,15.181074797215373,17.41290627272202
train,cej_int_midpoint,1287,2,1,5.566654788448048,10.87882373908262
train,paper_eq1,1288,0,1,8.82882669993288,7.184949181661287
train,mask_pca,1288,0,1,9.005316499465646,7.354931380620602
train,cej_int_midpoint,1288,0,1,59.96833275918988,7.404922272923131
train,paper_eq1,1288,2,1,3.778376120399355,7.417040994948623
train,mask_pca,1288,2,1,3.7192023197965405,7.39420872344419
train,cej_int_midpoint,1288,2,1,5.679675543397392,7.424917709035003
train,paper_eq1,1288,3,1,13.148390899706014,12.09703925270254
train,mask_pca,1288,3,1,13.420262621884302,12.398156224493754
train,cej_int_midpoint,1288,3,1,13.362957561415985,12.29256360386912
train,paper_eq1,1289,0,1,3.443053269160163,6.902898217214158
train,mask_pca,1289,0,1,3.6274821928250636,7.115493904483343
train,cej_int_midpoint,1289,0,1,68.15883555313252,7.124802692914837
train,mask_pca,1289,1,1,5.194218928012568,9.129868601082174
train,cej_int_midpoint,1289,1,1,89.89768419460758,65.32313979259747
train,paper_eq1,1289,2,1,3.450638780277832,4.037548881543216
train,mask_pca,1289,2,1,5.41534765777154,5.6248455764226835
train,cej_int_midpoint,1289,2,1,7.059675629587779,6.311279294133394
train,paper_eq1,1290,1,1,6.249615149438155,5.146776164191445
train,mask_pca,1290,1,1,7.323125235658891,5.461723985809943
train,cej_int_midpoint,1290,1,1,4.269173332818172,6.081348477512616
train,paper_eq1,1290,2,0,1.0766750930381799,3.320326124804361
train,paper_eq1,1290,2,1,3.0648722283845595,8.789013535064859
train,mask_pca,1290,2,0,1.1209986782569816,3.3004105127269296
train,mask_pca,1290,2,1,3.2357146454236125,9.358884777398286
train,cej_int_midpoint,1290,2,0,1.1114514766812613,3.313561751576234
train,cej_int_midpoint,1290,2,1,3.267846462235504,9.732621477225994
train,paper_eq1,1291,0,1,14.776032152250751,15.875955198184851
train,mask_pca,1291,0,1,14.81345484624188,15.920438272015783
train,cej_int_midpoint,1291,0,1,14.793435760200252,15.95554895868717
train,paper_eq1,1291,1,1,8.911875798842786,7.168695051789463
train,mask_pca,1291,1,1,8.840510227161758,7.111406017817582
train,cej_int_midpoint,1291,1,1,8.828871076261061,7.152908264349329
train,paper_eq1,1291,2,1,0.058097141204696674,0.2240639197447531
train,mask_pca,1291,2,1,0.22347894872148752,0.38158519856804846
train,cej_int_midpoint,1291,2,1,1.5469100766029085,0.8414271878702893
train,paper_eq1,1292,0,1,8.08319379760525,12.022498756182184
train,mask_pca,1292,0,1,8.044194977188392,11.092830824691813
train,cej_int_midpoint,1292,0,1,8.208020126830643,11.672968563115194
train,paper_eq1,1292,1,1,9.20439166456126,8.467312930707738
train,mask_pca,1292,1,1,9.222813697429155,8.52089861049229
train,cej_int_midpoint,1292,1,1,9.313442159857512,8.58641662052943
train,mask_pca,1292,2,1,3.4728050695094415,3.0494872759646734
train,paper_eq1,1292,3,0,1.1728448735215196,3.247143753913047
train,mask_pca,1292,3,0,1.2307298914813896,3.194684812780261
train,cej_int_midpoint,1292,3,0,1.406025613770258,3.143863733108359
train,paper_eq1,1293,0,1,2.377373623249335,4.272532616773032
train,mask_pca,1293,0,1,2.339382303126448,4.438500257774961
train,cej_int_midpoint,1293,0,1,2.4287946423570883,4.400011563365809
train,paper_eq1,1293,1,1,6.691793909611511,7.072631616678471
train,mask_pca,1293,1,1,6.025483583654148,6.823362766270264
train,cej_int_midpoint,1293,1,1,6.171783025570493,7.09970840011976
train,paper_eq1,1293,2,1,3.1918599406183876,5.074839531884632
train,mask_pca,1293,2,1,3.2025433324368553,5.296430576609115
train,cej_int_midpoint,1293,2,1,3.20394232339631,5.377918964060515
train,paper_eq1,1293,3,1,15.628477741213196,17.03878833169487
train,mask_pca,1293,3,1,16.008547728837282,18.065211488745163
train,cej_int_midpoint,1293,3,1,15.608755434148167,17.62181466651162
train,paper_eq1,13,1,1,47.22174818896193,43.153808400546296
train,mask_pca,13,1,1,47.78362809920367,43.58890010611927
train,cej_int_midpoint,13,1,1,48.777001564471966,43.51677383060865
train,paper_eq1,13,2,1,54.799346762334125,54.15361632937387
train,mask_pca,13,2,1,54.99244532139031,54.369332817809216
train,cej_int_midpoint,13,2,1,54.982823739355915,54.88003773640552
train,paper_eq1,13,3,1,42.78832400411727,47.0312011966284
train,mask_pca,13,3,1,46.097253175045964,49.9864794411776
train,cej_int_midpoint,13,3,1,50.57262301337606,54.04349547761851
train,paper_eq1,132,1,0,12.875170835890343,7.5254024378464335
train,paper_eq1,132,1,1,6.007128334713953,4.416320223779192
train,mask_pca,132,1,0,13.4867915366483,7.935022950776525
train,mask_pca,132,1,1,5.956476888273143,5.452123005631991
train,cej_int_midpoint,132,1,0,13.88057564513437,8.424051112538699
train,cej_int_midpoint,132,1,1,6.038639891806742,5.06205393309138
train,paper_eq1,132,2,1,3.8276046638845216,4.553556948033131
train,mask_pca,132,2,1,5.437973643448974,5.766646372709157
train,cej_int_midpoint,132,2,1,5.809564581861565,5.711197036444749
train,paper_eq1,135,1,1,5.817152174167322,3.4721839199610605
train,mask_pca,135,1,1,5.990106443181036,3.365937176935685
train,cej_int_midpoint,135,1,1,6.102321568261951,3.2604676922371754
train,paper_eq1,135,2,1,1.346545752555132,1.7888735307951578
train,mask_pca,135,2,1,1.3530286303198196,1.7964667544745496
train,cej_int_midpoint,135,2,1,1.5490535892050306,2.060233402769641
train,paper_eq1,136,0,0,20.70596198320597,4.514047136784505
train,paper_eq1,136,0,1,24.231848867612158,20.242512825806187
train,mask_pca,136,0,0,22.378701494260326,4.734126437085899
train,mask_pca,136,0,1,23.918574887309077,20.258356730189913
train,cej_int_midpoint,136,0,0,23.174618002914283,4.8572650863851665
train,cej_int_midpoint,136,0,1,24.237565453230207,20.246660490406224
train,mask_pca,136,1,1,15.43620537373955,12.546063803183504
train,paper_eq1,136,2,1,10.142172157134674,4.780196290741237
train,mask_pca,136,2,1,7.27402825767988,4.50421806368208
train,cej_int_midpoint,136,2,1,10.142172157134699,4.154620375563828
train,paper_eq1,14,0,1,59.136573726813324,47.81108110018949
train,mask_pca,14,0,1,60.542860286505686,48.32002848924977
train,cej_int_midpoint,14,0,1,60.93076281592849,49.008261010806216
train,paper_eq1,14,2,1,74.36657222633359,26.997706169877212
train,mask_pca,14,2,1,59.48584686513075,28.408385890830097
train,cej_int_midpoint,14,2,1,71.15554552825714,27.836354438311357
train,paper_eq1,140,0,1,2.7805765152500483,0.35095718813367816
train,mask_pca,140,0,1,5.459525316256072,0.11727637044009126
train,cej_int_midpoint,140,0,1,6.935340723113261,0.7131359277824608
train,paper_eq1,140,2,1,15.97481907417827,11.620824419009496
train,mask_pca,140,2,1,15.912108738662731,11.674353084238055
train,cej_int_midpoint,140,2,1,14.914597209201283,11.6028198691068
train,paper_eq1,141,0,0,4.839112761193523,3.6614697861102776
train,paper_eq1,141,0,1,16.312348666344132,16.7614069427439
train,mask_pca,141,0,0,4.9690054135134885,3.7638805507221735
train,mask_pca,141,0,1,16.425273222403106,16.764928321609425
train,cej_int_midpoint,141,0,0,5.10621641260031,3.8919175693750994
train,cej_int_midpoint,141,0,1,16.34030776606395,16.760987729088818
train,mask_pca,141,1,1,20.37945955143797,43.1288452336293
train,cej_int_midpoint,141,1,1,79.48557652997262,42.956182071284424
train,paper_eq1,141,2,1,14.642305216628307,9.97692988686893
train,mask_pca,141,2,1,16.092166998006267,11.18806501679188
train,paper_eq1,142,0,0,12.868143977204824,9.663721206109578
train,paper_eq1,142,0,1,13.15691552441127,14.841182271185794
train,mask_pca,142,0,0,13.102867650500944,9.934816769145192
train,mask_pca,142,0,1,14.040914642484742,15.517982255751736
train,cej_int_midpoint,142,0,0,13.128986865143172,9.973015623805317
